,recipe1,recipe2,cosine_similarity,recipe1_name,recipe2_name,similarity_rank
10128,371,518,0.82651746,coca cola cake,crock pot chocolate zucchini nut bread,2.0
10129,371,519,0.82651746,coca cola cake,crock pot chocolate zucchini nut bread,2.0
10130,371,520,0.8023714,coca cola cake,chocolate cashew spread,4.0
10131,371,521,0.8023714,coca cola cake,chocolate cashew spread,4.0
10132,371,533,0.8010083,coca cola cake,chocolate pudding ii,5.0
10133,371,534,0.8010083,coca cola cake,chocolate pudding ii,5.0
10134,371,535,0.8010083,coca cola cake,chocolate pudding ii,5.0
10135,371,536,0.8010083,coca cola cake,chocolate pudding ii,5.0
10136,371,537,0.8010083,coca cola cake,chocolate pudding ii,5.0
10137,371,538,0.8010083,coca cola cake,chocolate pudding ii,5.0
10138,372,428,0.81247705,coca cola cake,civil war cake,3.0
10139,372,429,0.81247705,coca cola cake,civil war cake,3.0
10140,372,515,0.84445894,coca cola cake,chocolatey raisin chip cookies,1.0
10141,372,516,0.82651746,coca cola cake,crock pot chocolate zucchini nut bread,2.0
10142,372,517,0.82651746,coca cola cake,crock pot chocolate zucchini nut bread,2.0
10143,372,518,0.82651746,coca cola cake,crock pot chocolate zucchini nut bread,2.0
10144,372,519,0.82651746,coca cola cake,crock pot chocolate zucchini nut bread,2.0
10145,372,520,0.8023714,coca cola cake,chocolate cashew spread,4.0
10146,372,521,0.8023714,coca cola cake,chocolate cashew spread,4.0
10147,372,533,0.8010083,coca cola cake,chocolate pudding ii,5.0
10148,372,534,0.8010083,coca cola cake,chocolate pudding ii,5.0
10149,372,535,0.8010083,coca cola cake,chocolate pudding ii,5.0
10150,372,536,0.8010083,coca cola cake,chocolate pudding ii,5.0
10151,372,537,0.8010083,coca cola cake,chocolate pudding ii,5.0
10152,372,538,0.8010083,coca cola cake,chocolate pudding ii,5.0
10153,373,50,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10154,373,51,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10155,373,52,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10156,373,53,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10157,373,54,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10158,373,55,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10159,373,56,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10160,373,178,0.7725831,chicken fried steak with cracked pepper gravy,catherine s excellent yorkshire pudding,2.0
10161,373,479,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10162,373,480,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10163,373,481,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10164,373,482,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10165,373,483,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10166,373,484,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10167,373,485,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10168,373,677,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10169,373,678,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10170,373,679,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10171,373,680,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10172,373,681,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10173,373,682,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10174,373,683,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10175,373,684,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10176,373,685,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10177,373,686,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10178,373,687,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10179,373,688,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10180,373,689,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10181,373,690,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10182,373,691,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10183,374,50,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10184,374,51,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10185,374,52,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10186,374,53,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10187,374,54,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10188,374,55,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10189,374,56,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10190,374,178,0.7725831,chicken fried steak with cracked pepper gravy,catherine s excellent yorkshire pudding,2.0
10191,374,479,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10192,374,480,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10193,374,481,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10194,374,482,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10195,374,483,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10196,374,484,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10197,374,485,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10198,374,677,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10199,374,678,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10200,374,679,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10201,374,680,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10202,374,681,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10203,374,682,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10204,374,683,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10205,374,684,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10206,374,685,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10207,374,686,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10208,374,687,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10209,374,688,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10210,374,689,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10211,374,690,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10212,374,691,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10213,375,50,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10214,375,51,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10215,375,52,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10216,375,53,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10217,375,54,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10218,375,55,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10219,375,56,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10220,375,178,0.7725831,chicken fried steak with cracked pepper gravy,catherine s excellent yorkshire pudding,2.0
10221,375,479,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10222,375,480,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10223,375,481,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10224,375,482,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10225,375,483,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10226,375,484,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10227,375,485,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10228,375,677,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10229,375,678,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10230,375,679,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10231,375,680,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10232,375,681,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10233,375,682,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10234,375,683,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10235,375,684,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10236,375,685,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10237,375,686,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10238,375,687,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10239,375,688,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10240,375,689,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10241,375,690,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10242,375,691,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10243,376,50,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10244,376,51,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10245,376,52,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10246,376,53,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10247,376,54,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10248,376,55,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10249,376,56,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10250,376,178,0.7725831,chicken fried steak with cracked pepper gravy,catherine s excellent yorkshire pudding,2.0
10251,376,479,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10252,376,480,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10253,376,481,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10254,376,482,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10255,376,483,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10256,376,484,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10257,376,485,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10258,376,677,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10259,376,678,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10260,376,679,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10261,376,680,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10262,376,681,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10263,376,682,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10264,376,683,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10265,376,684,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10266,376,685,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10267,376,686,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10268,376,687,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10269,376,688,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10270,376,689,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10271,376,690,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10272,376,691,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10273,377,50,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10274,377,51,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10275,377,52,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10276,377,53,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10277,377,54,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10278,377,55,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10279,377,56,0.7555961,chicken fried steak with cracked pepper gravy,low fat burgundy beef   vegetable stew,4.0
10280,377,178,0.7725831,chicken fried steak with cracked pepper gravy,catherine s excellent yorkshire pudding,2.0
10281,377,479,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10282,377,480,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10283,377,481,0.7526414,chicken fried steak with cracked pepper gravy,citrus glazed barbecued pork loin,5.0
10284,377,482,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10285,377,483,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10286,377,484,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10287,377,485,0.7570096,chicken fried steak with cracked pepper gravy,citrus baked halibut,3.0
10288,377,677,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10289,377,678,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10290,377,679,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10291,377,680,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10292,377,681,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10293,377,682,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10294,377,683,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10295,377,684,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
10296,377,685,0.7746197,chicken fried steak with cracked pepper gravy,crab bisque chincoteague,1.0
